u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,Cost of returning,Edge Betweenness,junction,access,tunnel,width,est_width,service
11799910738,586494225,1,"[1270657988, 915292021]",True,1,,,unclassified,20 mph,False,47.983000000000004,,"LINESTRING (-3.2042215 51.4990311, -3.204254 51.4989675, -3.204268 51.4989254, -3.2042862 51.4988603, -3.2043157 51.4988272, -3.2043508 51.4988547, -3.2043762 51.4989092, -3.2043843 51.4989244, -3.2044082 51.498961, -3.2044569 51.4990246)",,0.0,,,,,,
11799981996,263215222,0,"[24298464, 1314024396]",True,"['4', '2']",,Excelsior Road,unclassified,20 mph,False,110.83200000000001,,"LINESTRING (-3.2050509 51.4993224, -3.2051712 51.4993142, -3.2056577 51.499407, -3.2057555 51.4994256, -3.2060605 51.4994893, -3.2062967 51.4995381, -3.2065809 51.4995948)",7.555059706723318,0.0029602713022726804,,,,,,
11799981996,1123327378,0,1270658029,False,,,Excelsior Road,unclassified,20 mph,True,23.509,,"LINESTRING (-3.2050509 51.4993224, -3.2048897 51.499292, -3.2047274 51.4992581)",1.6633692894739782,0.0025661114466042616,,,,,,
11804782398,457704705,0,"[38648869, 38648717]",False,,,St. Mark's Gardens,residential,20 mph,False,40.699,,"LINESTRING (-3.1968293 51.5050975, -3.1967477 51.505122, -3.1962564 51.5050735)",1.218139867692914,0.00019786307874950534,,,,,,
11808410106,250841135,0,4819754,False,,A4119,Penhill Road,primary,20 mph,False,90.15,,"LINESTRING (-3.2027541 51.4891876, -3.2028451 51.4891794, -3.2029353 51.4891638, -3.203149 51.4891263, -3.2033118 51.4890969, -3.2038117 51.4889967, -3.2040027 51.4889602)",1.5188441594419244,0.010214676545749993,,,,,,
11808410106,263202749,0,24297977,False,2,,Fields Park Road,residential,20 mph,True,53.273,,"LINESTRING (-3.2027541 51.4891876, -3.2027741 51.4892459, -3.2027784 51.4892644, -3.2027767 51.4892847, -3.2027593 51.4893409, -3.2026629 51.4896585)",1.4929371664104452,0.002761311812241761,,,,,,
11808410106,263202857,0,525961625,False,2,A4119,Cathedral Road,primary,20 mph,True,48.534,,"LINESTRING (-3.2027541 51.4891876, -3.2025891 51.4891852, -3.2020737 51.4890937)",1.487902605870339,0.011066079063313914,,,,,,
11810577469,1203030852,0,105646938,False,,,Green Street,unclassified,20 mph,False,49.764,,"LINESTRING (-3.1877474 51.4808753, -3.1876514 51.4809578, -3.1875732 51.481025, -3.1874033 51.4811553, -3.1873698 51.4811867, -3.1873579 51.4811979, -3.1873191 51.4812343)",1.408149325826692,0.00019786307874950534,,,,,,
11810577812,11810577827,0,1300983538,True,2,A4161,Castle Street,primary,20 mph,False,27.066,,"LINESTRING (-3.1835052 51.4810278, -3.1834439 51.4810291, -3.1833309 51.4810321, -3.183193 51.4810353, -3.1831292 51.4810069)",4.611984222116361,0.07390497293782855,,yes,,,,
11810577820,11810577826,0,1300984984,True,2,A4161,Castle Street,primary,20 mph,False,6.882,,"LINESTRING (-3.1836196 51.4809687, -3.1837188 51.480965)",2.4932452923002604,0.07823286068348244,,yes,,,,
11810577820,11810577812,0,1300984986,True,,,Westgate Street,unclassified,20 mph,False,10.663,,"LINESTRING (-3.1836196 51.4809687, -3.1835961 51.4809939, -3.1835634 51.4810119, -3.1835052 51.4810278)",4.4859569766542355,0.001734131071739678,,,,,,
11810577826,7377439796,0,1271853124,True,,,Westgate Street,unclassified,20 mph,False,10.449,,"LINESTRING (-3.1837188 51.480965, -3.1836492 51.4809327, -3.1835995 51.4809075)",2.5793259875087338,0.0014894747258012437,,,,,,
11810577826,11810577834,0,1300984985,True,2,A4161,Castle Street,primary,20 mph,False,10.564,,"LINESTRING (-3.1837188 51.480965, -3.1837757 51.4809627, -3.1838581 51.4809928)",1.5096987373412876,0.0781171109782017,,yes,,,,
11810577827,7377414782,0,1273967886,True,2,A4161,Castle Street,primary,20 mph,False,4.505,,"LINESTRING (-3.1831292 51.4810069, -3.1831878 51.4809893)",4.612141094744831,0.07847751702942087,,yes,,,,
11810577827,7377424060,0,"[319307696, 4819467, 778981940, 26435285]",False,"['4', '2']",A4161,"['Castle Street', 'Duke Street']",primary,20 mph,True,250.13099999999997,,"LINESTRING (-3.1831292 51.4810069, -3.1831071 51.4810084, -3.1825482 51.4810459, -3.1820387 51.48108, -3.1817888 51.4811006, -3.1815696 51.4811242, -3.1813065 51.4811551, -3.1811343 51.4811749, -3.180907 51.4812077, -3.1806074 51.4812616, -3.1804449 51.4812892, -3.1802667 51.4813214, -3.1795953 51.4814419)",1.6679542639357703,0.07372688441969026,,yes,,,,
11810577834,28019456,0,52782961,False,4,A4161,Castle Street,primary,20 mph,False,57.57599999999999,,"LINESTRING (-3.1838581 51.4809928, -3.1838697 51.4809928, -3.1838999 51.4809925, -3.1843053 51.4809978, -3.1846892 51.4810062)",1.6847204468681398,0.07810814390022157,,,,,,
11810577834,11810577812,0,1271853121,True,2,A4161,Castle Street,primary,20 mph,False,25.576,,"LINESTRING (-3.1838581 51.4809928, -3.1837807 51.4810258, -3.1835052 51.4810278)",7.285381787653357,0.07217084186608887,,yes,,,,
11810577834,11810577826,0,1271853124,True,,,Westgate Street,unclassified,20 mph,False,10.397,,"LINESTRING (-3.1838581 51.4809928, -3.1838111 51.4809932, -3.1837714 51.4809839, -3.1837188 51.480965)",1.5096987373412873,0.0013737250205205118,,,,,,
11811603438,11811812651,0,4816799,False,,A4119,Lower Cathedral Road,primary,20 mph,False,143.191,,"LINESTRING (-3.1889238 51.4802595, -3.1889423 51.480977, -3.1889598 51.4813367, -3.1889609 51.4813582, -3.1889622 51.481386, -3.1889693 51.4815469)",2.034745762894216,0.029511906674098247,,,,,,
11811603438,11811603463,0,1271958824,True,,A4119,Lower Cathedral Road,primary,20 mph,False,29.262,,"LINESTRING (-3.1889238 51.4802595, -3.188885 51.4801472, -3.1888621 51.4799996)",6.003094427925445,0.032958397222132375,,,,,,
11811603462,616355645,0,"[29550134, 19831086]",False,,,"['Coldstream Terrace', 'Brook Street']",residential,20 mph,False,264.695,,"LINESTRING (-3.1885076 51.4798814, -3.1884715 51.4798574, -3.1884168 51.4798279, -3.1883191 51.4797782, -3.1882757 51.4797581, -3.1881678 51.4797123, -3.1880295 51.479664, -3.1878904 51.479615, -3.1877857 51.4795832, -3.1876457 51.4795466, -3.1875001 51.4795138, -3.1873506 51.4794874, -3.1872106 51.4794666, -3.1870626 51.4794521, -3.1869074 51.4794405, -3.1868066 51.4794363, -3.1866244 51.4794317, -3.1864948 51.4794357, -3.1863907 51.4794436, -3.1863703 51.4794453, -3.1862774 51.4794598, -3.1861246 51.4794918, -3.186005 51.4795188, -3.185879 51.4795468, -3.1858576 51.4795557, -3.1858527 51.4795757, -3.1858692 51.4796351, -3.1859038 51.479709, -3.1860369 51.4801396)",1.4275515132917296,7.83150915295885e-08,,,,,,
11811603462,11811603469,0,1271958826,True,,,Brook Street,residential,20 mph,False,25.127,,"LINESTRING (-3.1885076 51.4798814, -3.1886076 51.4799019, -3.1886277 51.4799126, -3.1886628 51.4799262, -3.1887004 51.4799322, -3.1887556 51.4799293, -3.1888196 51.4799233, -3.1888502 51.4799209)",7.392368918757347,0.0011861212187613825,,,,,,
11811603463,11811603469,0,1271958824,True,,A4119,Lower Cathedral Road,primary,20 mph,False,8.79,,"LINESTRING (-3.1888621 51.4799996, -3.1888555 51.4799567, -3.1888502 51.4799209)",4.342970044735431,0.032584520975170124,,,,,,
11811603463,11811603466,0,1271958825,True,,,Brook Street,residential,20 mph,False,19.65,,"LINESTRING (-3.1888621 51.4799996, -3.1888165 51.4800001, -3.1887616 51.4799991, -3.1887091 51.4799961, -3.1886636 51.4799877, -3.1885902 51.4799635)",7.324933372281253,0.0011861212187613825,,,,,,
11811603466,616355652,0,19831072,False,,,Green Street,residential,20 mph,False,67.056,,"LINESTRING (-3.1885902 51.4799635, -3.1885553 51.4800127, -3.1885367 51.4800389, -3.1881133 51.4804878)",1.4321255422642358,0.0007909041093573143,,,,,,
11811603466,11811603462,0,1271958825,True,,,Brook Street,residential,20 mph,False,10.969000000000001,,"LINESTRING (-3.1885902 51.4799635, -3.1885479 51.4799383, -3.1885076 51.4798814)",4.214458980156244,0.0011861995338529122,,,,,,
11811603468,650422611,0,1271958823,True,,A4119,Lower Cathedral Road,primary,20 mph,False,8.562999999999999,,"LINESTRING (-3.1889451 51.4799182, -3.1889466 51.4799593, -3.1889473 51.4799952)",4.503509223599819,0.03025241502205627,,,,,,
11811603469,11811603468,0,1271958826,True,,,Brook Street,residential,20 mph,False,6.579,,"LINESTRING (-3.1888502 51.4799209, -3.1889451 51.4799182)",4.556371990209787,0.0010908117523698733,,,,,,
11811603469,11811643526,0,1271958824,True,,A4119,Lower Cathedral Road,primary,20 mph,False,81.40300000000002,,"LINESTRING (-3.1888502 51.4799209, -3.1888267 51.4797607, -3.1888228 51.4795366, -3.1888145 51.4793277, -3.1888148 51.4793121, -3.1888159 51.4792333, -3.1888177 51.4791896)",10.845905165963313,0.032679830441561634,,,,,,
11811643504,249691149,0,102469062,False,,,Neville Street,residential,20 mph,True,97.352,,"LINESTRING (-3.1892967 51.4793015, -3.1903707 51.4798664)",1.8010982133967453,0.023754298617480196,,,,,,
11811643504,11811643525,0,1271964640,True,,,Neville Street,residential,20 mph,False,31.0,,"LINESTRING (-3.1892967 51.4793015, -3.1892008 51.4792898, -3.1891489 51.4792633, -3.1891127 51.4792453, -3.1890881 51.4792338, -3.1890639 51.4792259, -3.1890313 51.4792212, -3.1889779 51.4792173, -3.1889387 51.4792117, -3.1888965 51.4791939)",6.0590547412906135,0.025870763966067325,,,,,,
11811643511,11811643547,0,1271964636,True,,,Despenser Street,residential,20 mph,False,7.35,,"LINESTRING (-3.1888284 51.4789739, -3.1887273 51.478994)",6.200128466015455,0.0011102730526149761,,,,8,,
11811643511,1140583669,0,1271964638,True,,A4119,Clare Street,primary,20 mph,False,14.916,,"LINESTRING (-3.1888284 51.4789739, -3.1888996 51.4791005)",12.468472232976419,0.051361425635395794,,,,,,
11811643512,259527819,0,1271964638,True,,A4119,Clare Street,primary,20 mph,False,6.467,,"LINESTRING (-3.1887902 51.478903, -3.1888201 51.4789581)",6.284915078533538,0.054060359477234234,,,,,,
11811643516,1108440887,0,4816798,False,,A4119,Clare Street,primary,20 mph,True,20.043,,"LINESTRING (-3.1886588 51.4787259, -3.1885738 51.4785536)",1.6430525392819784,0.039231083635740537,,,,,,
11811643516,11811643512,0,1271964638,True,,A4119,Clare Street,primary,20 mph,False,21.87,,"LINESTRING (-3.1886588 51.4787259, -3.1887285 51.4787908, -3.1887902 51.478903)",7.905646957389618,0.05040801771111458,,,,,,
11811643518,11811643547,0,1271964639,True,,A4119,Clare Street,primary,20 mph,False,15.454,,"LINESTRING (-3.1887871 51.4791279, -3.1887273 51.478994)",12.46268699208707,0.056894386851961215,,,,,,
11811643518,1140583669,0,678493988,True,,A4119,Clare Street,primary,20 mph,False,9.333,,"LINESTRING (-3.1887871 51.4791279, -3.1888017 51.4791131, -3.1888235 51.4791022, -3.1888435 51.4790965, -3.1888741 51.4790964, -3.1888996 51.4791005)",4.5257237365673175,0.0012036246417182457,roundabout,,,,,
11811643525,11811643526,0,678493988,True,,A4119,Clare Street,primary,20 mph,False,5.707,,"LINESTRING (-3.1888965 51.4791939, -3.1888684 51.4791986, -3.1888432 51.4791967, -3.1888177 51.4791896)",4.532160149807872,0.025418181052117832,roundabout,,,,,
11811643525,11811603468,0,1271958823,True,,A4119,Lower Cathedral Road,primary,20 mph,False,80.624,,"LINESTRING (-3.1888965 51.4791939, -3.1889052 51.4792472, -3.1889094 51.4793107, -3.1889214 51.4794799, -3.1889387 51.4797411, -3.1889451 51.4799182)",10.773890695097322,0.0291616032696864,,,,,,
11811643526,11811643518,0,678493988,True,,A4119,Clare Street,primary,20 mph,False,7.735,,"LINESTRING (-3.1888177 51.4791896, -3.1887975 51.4791777, -3.1887848 51.4791622, -3.1887812 51.4791449, -3.1887871 51.4791279)",4.606935714774299,0.05809801149367946,roundabout,,,,,
11811643546,11811643512,0,1271964637,True,,,Despenser Street,residential,20 mph,False,6.902,,"LINESTRING (-3.1886958 51.4789229, -3.1887902 51.478903)",6.403839962806985,0.003652341766119654,,,,8,,
11811643546,11811643516,0,1271964639,True,,A4119,Clare Street,primary,20 mph,False,22.453000000000003,,"LINESTRING (-3.1886958 51.4789229, -3.1886444 51.4788099, -3.1886588 51.4787259)",7.60805479945041,0.03929248266749973,,,,,,
11811643547,11811643546,0,1271964639,True,,A4119,Clare Street,primary,20 mph,False,8.201,,"LINESTRING (-3.1887273 51.478994, -3.1886958 51.4789229)",6.263599420827182,0.04104999079406099,,,,,,
11811643547,207120606,0,1271964636,True,,,Despenser Street,residential,20 mph,False,25.715,,"LINESTRING (-3.1887273 51.478994, -3.1885689 51.4790189, -3.188533 51.4790226, -3.188483 51.4790172, -3.1884464 51.4790053, -3.1883948 51.4789676)",7.7435967001074175,0.016954669110515203,,,,8,,
11811812651,11811603438,0,4816799,False,,A4119,Lower Cathedral Road,primary,20 mph,True,143.191,,"LINESTRING (-3.1889693 51.4815469, -3.1889622 51.481386, -3.1889609 51.4813582, -3.1889598 51.4813367, -3.1889423 51.480977, -3.1889238 51.4802595)",2.034745762894215,0.03303013384597348,,,,,,
11811812651,28019456,0,"[234812481, 45569121, 319142482, 43217620, 46035549]",True,2,A4161,Cowbridge Road East,primary,20 mph,False,310.058,yes,"LINESTRING (-3.1889693 51.4815469, -3.1887941 51.4815882, -3.1886565 51.4815924, -3.1885176 51.4815887, -3.1884052 51.4815774, -3.1882763 51.4815596, -3.1881787 51.4815437, -3.1880941 51.4815264, -3.1879407 51.4814949, -3.187768 51.4814471, -3.1876561 51.4814134, -3.1873035 51.4812941, -3.1869522 51.4811762, -3.1868362 51.4811428, -3.1867168 51.481119, -3.1865971 51.4810993, -3.1865345 51.481091, -3.1864538 51.4810822, -3.186298 51.4810752, -3.1852383 51.4810511, -3.1851442 51.4810493, -3.1851263 51.481049, -3.1850508 51.4810476, -3.1849348 51.4810462, -3.1848137 51.4810434, -3.1846892 51.4810062)",2.7178401491324715,0.07371333590885565,,,,,,
11811812651,1183390826,0,"[138656701, 154937111]",False,"['4', '3']",A4161,Cowbridge Road East,primary,"['20 mph', '30 mph']",False,165.303,,"LINESTRING (-3.1889693 51.4815469, -3.1892315 51.4815174, -3.1892804 51.4815119, -3.1900774 51.4814275, -3.1901404 51.4814203, -3.1906608 51.4813488, -3.1908878 51.4813163, -3.1913103 51.4812584)",2.013703588884339,0.03651969769434889,,,,,,
11811812651,236957402,0,"[544756552, 678494003, 1046833931, 1272027709]",False,3,A4119,Cathedral Road,primary,20 mph,False,270.429,,"LINESTRING (-3.1889693 51.4815469, -3.1890147 51.4815897, -3.1890808 51.481648, -3.1891578 51.4817158, -3.1891725 51.481729, -3.1892087 51.4817615, -3.1895173 51.4820385, -3.1897169 51.4822171, -3.1897902 51.4822805, -3.1899627 51.4824336, -3.190488 51.4829056, -3.1909254 51.4832919, -3.1912129 51.4835374)",1.9877667779915942,0.014472315654301836,,,,,,
11812063590,10893523934,0,45589893,False,2,,Sophia Close,unclassified,20 mph,False,124.163,,"LINESTRING (-3.192259 51.4843143, -3.1921259 51.4843938, -3.1920826 51.4844196, -3.1920538 51.4844368, -3.1913654 51.4848479, -3.1910217 51.4850531, -3.1909647 51.4850871)",1.8210928040868475,0.0009885322428322308,,,,,,
11812063590,236956681,0,"[262085946, 800930380]",False,,,Talbot Street,residential,20 mph,True,106.929,,"LINESTRING (-3.192259 51.4843143, -3.1923136 51.4842709, -3.1923852 51.4842272, -3.1924251 51.4842043, -3.1924471 51.4841913, -3.1929515 51.4838944, -3.1933749 51.4836505)",1.6659678083758502,0.0001130086770771962,,,,,,
11812063590,236957402,0,"[678494003, 1046833932, 1272027710]",False,3,A4119,Cathedral Road,primary,20 mph,True,112.82,,"LINESTRING (-3.192259 51.4843143, -3.1921311 51.4842321, -3.1920768 51.4841972, -3.1920557 51.484182, -3.1918416 51.4840244, -3.1915723 51.4838261, -3.1913972 51.4836904, -3.1912129 51.4835374)",1.6498439365144921,0.012724871017002128,,,,,,
11812063590,31933720,0,"[525961625, 1105231491]",False,2,A4119,Cathedral Road,primary,20 mph,False,182.06300000000002,,"LINESTRING (-3.192259 51.4843143, -3.1923531 51.4843731, -3.1923883 51.4843951, -3.1924104 51.4844086, -3.1931631 51.4848714, -3.1940531 51.4853797, -3.194165 51.4854417)",1.6155807433462561,0.01196439232070406,,,,,,
11812173672,207122163,0,95599010,False,,,Despenser Place,residential,20 mph,False,53.169000000000004,,"LINESTRING (-3.1852011 51.4781025, -3.1853145 51.4780799, -3.1858327 51.477979, -3.1859244 51.4779462)",1.2104152364118421,0.00019786307874950534,,,,,,
11812173683,31383978,0,19831057,False,,,Plantagenet Street,residential,20 mph,True,161.52999999999997,,"LINESTRING (-3.1858746 51.477831, -3.1854545 51.4769746, -3.1853882 51.4768434, -3.185336 51.4767401, -3.1852744 51.4766133, -3.1852262 51.4765143, -3.1852304 51.4765001, -3.1852496 51.4764403)",1.2427438621807942,0.00019786307874950534,,,,,,
11812523916,1371121158,0,122792680,False,,,Despenser Gardens,residential,20 mph,True,59.685,,"LINESTRING (-3.1881155 51.4782413, -3.1873545 51.4783869, -3.1872917 51.478399)",1.2417056081290743,0.00019786307874950534,,,,,,
11812523917,31383977,0,19831003,False,,,Beauchamp Street,residential,20 mph,True,121.964,,"LINESTRING (-3.1869163 51.4776512, -3.1866589 51.4771151, -3.1866082 51.4770119, -3.1865187 51.4768297, -3.1864425 51.4766746, -3.1864519 51.4765982)",1.2602405433382835,0.00019786307874950534,,,,,,
11824738268,260703075,0,24038854,False,,,Hadfield Close,unclassified,,False,189.436,,"LINESTRING (-3.2053706 51.4671011, -3.2055336 51.4670174, -3.20623 51.4675001, -3.2063384 51.4676009, -3.2063574 51.4676987, -3.2062848 51.4678016, -3.2061586 51.4678685, -3.2059309 51.4679929, -3.2055805 51.4681971)",1.2510547154194835,0.00019786307874950534,,,,,,
11833365458,260503418,0,24021818,False,,,Dominion Way,unclassified,,True,89.13900000000001,,"LINESTRING (-3.1473443 51.4925451, -3.1476162 51.4927235, -3.1482253 51.4931297)",1.3284972678678844,0.0009885322428322308,,,,,,
11833365458,11833365460,0,1274458892,True,,,Dominion Way,unclassified,,False,17.497999999999998,,"LINESTRING (-3.1473443 51.4925451, -3.1472616 51.4925219, -3.1472219 51.4924986, -3.1472049 51.4924878, -3.1471844 51.4924376)",1.2218888852724443,0.0011860037461240882,,,,,,
11833365460,289669042,0,1274458893,False,,,Dominion Way,unclassified,,False,3.746,,"LINESTRING (-3.1471844 51.4924376, -3.1471437 51.4924154)",1.5674862392883309,0.001383396934324416,,,,,,
11833365460,11833365458,0,1274458894,True,,,Dominion Way,unclassified,,False,17.535,,"LINESTRING (-3.1471844 51.4924376, -3.1472682 51.4924551, -3.1472854 51.4924694, -3.1473147 51.4924952, -3.1473443 51.4925451)",1.2218888852724448,0.0011860037461240882,,,,,,
11833734730,6305812383,0,1274499783,False,,,Colchester Avenue,tertiary,,True,44.138,,"LINESTRING (-3.1479359 51.4968045, -3.148543 51.4969258)",1.3782527806710434,0.01029412720610676,,,,,,
11833734730,33408082,0,5015633,False,,,Ipswich Road,unclassified,30 mph,False,466.778,,"LINESTRING (-3.1479359 51.4968045, -3.147884 51.4968771, -3.1478491 51.4969259, -3.1477871 51.4970061, -3.1477365 51.4970708, -3.1475997 51.4972167, -3.1475804 51.4972373, -3.1474722 51.4973564, -3.1473787 51.4974558, -3.1473194 51.4975203, -3.1465963 51.4983027, -3.1460285 51.4989119, -3.1457357 51.4992248, -3.145059 51.499955, -3.1447462 51.5002884, -3.1446873 51.5003415, -3.1446453 51.5003681, -3.1445911 51.5003917, -3.1445243 51.500405)",1.5093753751687438,0.006183837942267838,,,,,,
11833734730,9176473870,0,"[1253893357, 222987669, 1274499783]",False,,,Colchester Avenue,tertiary,,False,149.98800000000003,yes,"LINESTRING (-3.1479359 51.4968045, -3.1474374 51.4967011, -3.1470497 51.4966131, -3.1469359 51.4965844, -3.1467819 51.4965394, -3.1465329 51.4964677, -3.1462813 51.4963948, -3.1461131 51.4963449, -3.1460807 51.4963353, -3.1459351 51.4962917)",1.6436616454684692,0.004845589658210229,,,,,,
11833751790,260506343,0,24021869,False,,,Hammond Way,residential,,False,82.52199999999999,,"LINESTRING (-3.1530216 51.4978495, -3.152963 51.4979598, -3.1529264 51.4980304, -3.1528899 51.4980953, -3.1528522 51.4981557, -3.1527769 51.4982342, -3.1526846 51.4983163, -3.1525456 51.4984106, -3.1524404 51.4984843)",1.5146992883977293,0.006878610276772582,,,,,,
